packet_rate,byte_rate,flow_duration,avg_packet_size,syn_ratio,ack_ratio,fin_ratio,rst_ratio,src_port_div,dst_port_div,inter_arrival,payload_entropy,is_tcp,is_udp,is_icmp,label,attack_type
4624.941551361526,254607.89727180102,9.113320617942415,55.69764999668245,0.9703643182871754,0.0256179697486727,0.11679097186893342,0.1378454281728808,0.9921659644017483,0.0539109567357296,0.3062939711084283,2.1845832249414054,1.0,0.0,0.0,1,SYN Flood
120.41342252729419,19712.75775582642,520.1344607104086,419.99292000441653,0.11623613645413257,0.6026879575070714,0.309597851280016,0.018222382573701602,0.793586943559589,0.9464491623792916,3.475340733063173,4.3870450053424115,0.0,0.0,0.0,0,Normal
3596.8467953724758,202364.89883999218,23.03904235425622,68.11588076259771,0.9021209584366368,0.026110937967395536,0.0006854107279242575,0.07991933788153785,0.8627124100642837,0.03414438366604629,0.2580648403489604,1.0014919882805393,1.0,0.0,0.0,1,SYN Flood
134.8930224024122,14391.277714445432,380.39888513032446,510.7433525275793,0.17326249084001602,0.7549113624252493,0.13508525034268046,0.009072346440064162,0.3776289317619719,0.8420749025139402,16.41506294070199,4.643222589713919,0.0,0.0,0.0,0,Normal
140.63833907071376,17595.847192132205,322.811182357395,823.0717429926373,0.0007096525074383761,0.9478125349426982,0.24354744726192187,0.027233251114081106,0.6646563928092393,0.7677520526705788,1.0,3.7439842933000307,1.0,0.0,0.0,0,Normal
41.05269294365594,15495.465042609645,295.41518192998706,739.1527862535847,0.22559053574871443,0.7901563067848065,0.08223078460021938,0.02097155472832775,0.9008771838354047,0.8843355684610689,45.512386726764646,4.636171713894821,1.0,0.0,0.0,0,Normal
775.4495274142876,93954.78613413246,1690.6396532604363,726.9242990107994,0.40120015683369004,0.927909394781228,0.204451753469751,0.12447443084946401,0.023261150514754466,0.010263892552461322,14.874819229045581,6.465931263340544,1.0,0.0,0.0,3,HTTP Flood
2333.2473948942934,401043.2774772319,13.301937959901428,1433.7516686271154,0.052587404243846,0.06860092834448538,0.011716209995178004,0.010854450687910713,0.9649282449226665,0.8038713500040278,1.0364095871835328,7.646292144158429,0.0,1.0,0.0,2,UDP Flood
2399.90525634204,495168.91300569073,8.745527343777542,1407.8967379936162,0.007358957282520621,0.06724860656782926,0.015028372057809644,0.014589079899035625,0.9716389257398594,0.9241427269349004,1.1248191200264748,7.793146810068822,0.0,1.0,0.0,2,UDP Flood
3373.619388466253,450360.86663490813,36.22932021490349,1481.9370170593622,0.006207189538973823,0.05852608536212207,0.02030339170068452,0.00242412585171122,0.7255231136957336,0.9840762688169895,0.2444967596224382,7.962594527989747,0.0,1.0,0.0,2,UDP Flood
660.219539956145,81283.78197992755,2618.88032894994,703.2784881784006,0.275196379516814,0.8537071657973104,0.452640405416371,0.12240420138368793,0.18803663109584504,0.028231061155523964,5.054554187239123,6.8083017734467175,1.0,0.0,0.0,3,HTTP Flood
125.9936965594912,12315.654335646002,51.77461965213282,1048.4185624295476,0.03046613521970808,0.7230170090746687,0.23807504157585757,0.1546292177992731,0.7679896088756692,0.5242226804687271,30.09045042558778,5.443119532214844,1.0,0.0,0.0,0,Normal
95.67041082650853,16748.664083069176,945.9684507773948,698.9297989205786,0.3548065558873344,0.6050474169029582,0.117315034298361,0.11313518002325998,0.45153086773347795,0.5745054862755204,9.491968903193037,8.0,1.0,0.0,0.0,0,Normal
121.70490092314824,23432.288082912488,1223.1256414106376,501.94268201762026,0.15293841185206278,0.49502219797289715,0.08394970459536295,0.03382733099612309,0.9865360623277192,0.41992162759166257,41.842393751060015,4.539297381355934,1.0,0.0,0.0,0,Normal
644.9704829097896,77060.93393331007,853.7857806141208,1077.2200646186718,0.30544582537635245,0.8711580265068888,0.24996419427391584,0.017344022902626276,0.23198712190532078,0.024775066374125142,3.276206494238486,7.095890796196483,1.0,0.0,0.0,3,HTTP Flood
3841.5858249225967,653842.72633752,159.91149744806916,1470.0331538365901,0.016838395620604785,0.02553339454618727,0.007938971151053006,0.012312008299394913,0.9086935287363984,0.9736608820448774,0.09857239106013291,7.95768738416016,0.0,1.0,0.0,2,UDP Flood
2682.5802072491515,459327.9131861824,155.83159805495785,1400.9936927736433,0.07974355687643292,5.6121829170210066e-05,0.03226861153103274,0.020077178681002884,0.7421434761890238,0.9510777865801788,1.6560595607470734,7.526472697889523,0.0,1.0,0.0,2,UDP Flood
2949.342368539534,647227.4214996473,31.862484287110618,1399.160533511252,0.0037766033691806157,0.011721281453609747,0.0004161569765417723,0.050834581170653904,0.9713797897106481,0.8637659822973774,0.9505377184396628,7.872543711764802,0.0,1.0,0.0,2,UDP Flood
133.63165632008423,13262.844147569029,418.4687249340907,615.6259891273163,0.014089709411701958,0.8260093636678397,0.0718128474149148,0.2829118949476446,0.27792036566199624,0.9936522685021266,49.306248451269106,3.431050250767265,1.0,0.0,0.0,0,Normal
3646.91918098575,232119.79517688675,123.26587942872102,40.0,0.9577195246518708,0.00875714029670215,0.07538622423813736,0.21262018198995927,0.8535163394601949,0.10914819856475079,0.05,1.8355854644162135,1.0,0.0,0.0,1,SYN Flood
127.3171501415583,16805.23567599843,90.87909865088216,673.8866266246059,0.2635671332740951,0.8413946988536719,0.0758107320052963,0.06394908947001636,0.5739636968659779,0.8279479678703675,37.60961357105693,5.540370880909319,1.0,0.0,0.0,0,Normal
2539.257271637829,632772.2626554928,255.5523520688845,1380.2959685688443,0.024048132433007175,0.013322538002329784,0.038406584880355144,0.03755208383286149,0.824383208522773,0.6928015775871483,2.4819583465597113,7.6174889558677785,0.0,1.0,0.0,2,UDP Flood
3755.8193877799113,261913.86339878337,160.0295823016312,73.99878376597333,0.9923261349315731,0.018747166744045734,0.030727124799984816,0.21954311127088513,0.9950349393856185,0.07919993144204959,0.35313937272485957,1.5892436839332134,1.0,0.0,0.0,1,SYN Flood
169.88845684569802,18868.45945549384,159.852991990083,859.9184268901273,0.16400640706877004,0.9271941318259912,0.24085000815432012,0.03435447418312142,0.6589628282410959,0.29557428774424305,10.647643414123158,5.348629880872408,1.0,0.0,0.0,0,Normal
176.50052279844024,22732.169480780256,737.6859737742774,939.5243044865183,0.04952319308750015,0.8178937894895951,0.2631353012655996,0.04766220981439259,0.6362286836720817,0.4553651804339613,7.140090036108544,5.862788313363333,1.0,0.0,0.0,0,Normal
2564.5848245682946,454124.1192193039,162.40087654402245,1355.8820767115067,0.0008477867094424114,0.11321798171976503,0.031244589538841423,0.013870667409920847,0.9793861995038072,0.9633445533990984,1.1058999823368059,7.565877153008666,0.0,1.0,0.0,2,UDP Flood
647.5330251896439,88388.19334886855,2230.7085419694095,837.7315538859497,0.5187552686494834,0.7805505657322378,0.1639377180469803,0.0807761123577537,0.14743297492250482,0.0553067172182918,2.809538050044909,6.447095315869451,1.0,0.0,0.0,3,HTTP Flood
179.17848575408772,8850.277558708882,473.0232478355992,803.2887966989389,0.031999018378554275,0.614125901833497,0.21574928982031183,0.0068299989344485805,0.6889969026025835,0.6325551523154559,51.57532731301881,7.251831447009544,0.0,0.0,0.0,0,Normal
4497.911481953966,154620.219733227,8.015219398944472,55.87637041638541,0.993450729253786,0.06376428321539675,0.012409849982952947,0.23858520767291055,0.9950067825830307,0.3125655301851025,0.5927129547345659,1.0306802441140406,1.0,0.0,0.0,1,SYN Flood
3856.2323171222324,255141.30599476138,111.31699482586362,68.8456881424993,0.9408641007839254,0.09177694382771112,0.014536211248153935,0.13111460628348734,0.6815974351799289,0.03903044308999266,0.7647537113954133,1.765222889582691,1.0,0.0,0.0,1,SYN Flood
209.55326665657697,9270.312158299519,365.56246307774825,962.4832503283944,0.19693417924079665,0.7978803437236645,0.2555648680659606,0.02861968873765486,0.7423930759564824,0.7811299048369946,1.0,7.308833179082944,0.0,1.0,1.0,0,Normal
